item_type,file,key_a,key_b,label,origin,source_db,source_ref,pmid,doi,nct_id,chembl_id,mesh_id,drugbank_id,source_url,source_title,source_journal_year,retrieved_on,query_used,evidence_level,verdict,verification,ref_url,note
disease_node,omics/disease.csv,494,D008545,寵物-Melanoma,KPet(人工建立),MeSH (NLM) — 沿用橋接人類病的 MeSH,"Nat Commun 2019;10:353 -- cross-species genomic comparison of human mucosal, canine oral and equine melanoma",30664638,,,,D008545,,https://pubmed.ncbi.nlm.nih.gov/30664638/,,"Nat Commun 2019;10:353 -- cross-species genomic comparison of human mucosal, canine oral and equine melanoma",2026-07-22,人工建立(同名複製人類病);事後經 agent 查證跨物種病種是否等價,,ANALOGOUS,跨物種病種查證(pet_bridges_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/30664638/,"Canine melanoma arises predominantly in sun-shielded oral mucosa and is consistently BRAF wild-type with no UV mutational signature, low point-mutatio"
disease_node,omics/disease.csv,495,D002780,"寵物-Cholestasis, Intrahepatic",KPet(人工建立),MeSH (NLM) — 沿用橋接人類病的 MeSH,"J Small Anim Pract 2022 (Jaffey, Canine intrahepatic biliary disease); WSAVA feline cholangitis classification",,,,,D002780,,https://onlinelibrary.wiley.com/doi/10.1111/jsap.13433,,"J Small Anim Pract 2022 (Jaffey, Canine intrahepatic biliary disease); WSAVA feline cholangitis classification",2026-07-22,人工建立(同名複製人類病);事後經 agent 查證跨物種病種是否等價,,ANALOGOUS,跨物種病種查證(pet_bridges_provenance.csv),https://onlinelibrary.wiley.com/doi/10.1111/jsap.13433,"Intrahepatic cholestasis in dogs/cats is a secondary pathophysiologic state driven by infectious/inflammatory cholangitis, hepatic lipidosis or vacuol"
disease_node,omics/disease.csv,496,D013964,寵物-Thyroid Neoplasms,KPet(人工建立),MeSH (NLM) — 沿用橋接人類病的 MeSH,"Vet Pathol 2024 (Athey et al., canine thyroid carcinoma review); VSSO thyroid tumor monographs",,,,,D013964,,https://journals.sagepub.com/doi/10.1177/03009858231177225,,"Vet Pathol 2024 (Athey et al., canine thyroid carcinoma review); VSSO thyroid tumor monographs",2026-07-22,人工建立(同名複製人類病);事後經 agent 查證跨物種病種是否等價,,ANALOGOUS,跨物種病種查證(pet_bridges_provenance.csv),https://journals.sagepub.com/doi/10.1177/03009858231177225,"Species diverge sharply in both directions: dogs get predominantly large, invasive, NON-functional follicular or medullary carcinomas (papillary rare,"
disease_node,omics/disease.csv,497,D000306,寵物-Adrenal Cortex Neoplasms,KPet(人工建立),MeSH (NLM) — 沿用橋接人類病的 MeSH,MSD/Merck Vet Manual (Cushing Syndrome/Hyperadrenocorticism in Animals),,,,,D000306,,https://www.merckvetmanual.com/endocrine-system/the-adrenal-glands/cushing-syndrome-hyperadrenocorticism-in-animals,,MSD/Merck Vet Manual (Cushing Syndrome/Hyperadrenocorticism in Animals),2026-07-22,人工建立(同名複製人類病);事後經 agent 查證跨物種病種是否等價,,EQUIVALENT,跨物種病種查證(pet_bridges_provenance.csv),https://www.merckvetmanual.com/endocrine-system/the-adrenal-glands/cushing-syndrome-hyperadrenocorticism-in-animals,
disease_node,omics/disease.csv,498,D006394,寵物-Hemangiosarcoma,KPet(人工建立),MeSH (NLM) — 沿用橋接人類病的 MeSH,Vet Comp Oncol / PubMed 34296746 (canine+feline vs human angiosarcoma oncogenomics),34296746,,,,D006394,,https://pubmed.ncbi.nlm.nih.gov/34296746/,,Vet Comp Oncol / PubMed 34296746 (canine+feline vs human angiosarcoma oncogenomics),2026-07-22,人工建立(同名複製人類病);事後經 agent 查證跨物種病種是否等價,,EQUIVALENT,跨物種病種查證(pet_bridges_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/34296746/,
disease_node,omics/disease.csv,499,D006527,寵物-Hepatolenticular Degeneration,KPet(人工建立),MeSH (NLM) — 沿用橋接人類病的 MeSH,Frontiers in Veterinary Science 2025 comparative review (DOI 10.3389/fvets.2025.1692603),,,,,D006527,,https://www.frontiersin.org/journals/veterinary-science/articles/10.3389/fvets.2025.1692603/full,,Frontiers in Veterinary Science 2025 comparative review (DOI 10.3389/fvets.2025.1692603),2026-07-22,人工建立(同名複製人類病);事後經 agent 查證跨物種病種是否等價,,ANALOGOUS,跨物種病種查證(pet_bridges_provenance.csv),https://www.frontiersin.org/journals/veterinary-science/articles/10.3389/fvets.2025.1692603/full,The canine disease is purely hepatic - the 'lenticular' half does not occur: 'Neurologic and ocular signs as a result of copper accumulation have not 
disease_node,omics/disease.csv,500,D024741,"寵物-Cardiomyopathy, Hypertrophic, Familial",KPet(人工建立),MeSH (NLM) — 沿用橋接人類病的 MeSH,J Vet Cardiol 2015 'The Genetic Basis of Hypertrophic Cardiomyopathy in Cats and Humans' (PMID 26776594),26776594,,,,D024741,,https://pmc.ncbi.nlm.nih.gov/articles/PMC5909964/,,J Vet Cardiol 2015 'The Genetic Basis of Hypertrophic Cardiomyopathy in Cats and Humans' (PMID 26776594),2026-07-22,人工建立(同名複製人類病);事後經 agent 查證跨物種病種是否等價,,EQUIVALENT,跨物種病種查證(pet_bridges_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/26776594/,
disease_node,omics/disease.csv,501,D019693,"寵物-Hepatitis, Autoimmune",KPet(人工建立),MeSH (NLM) — 沿用橋接人類病的 MeSH,"Auto Immun Highlights 2012, canine autoimmune hepatitis autoantibody review (PMID 26000131)",26000131,,,,D019693,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4389077/,,"Auto Immun Highlights 2012, canine autoimmune hepatitis autoantibody review (PMID 26000131)",2026-07-22,人工建立(同名複製人類病);事後經 agent 查證跨物種病種是否等價,,ANALOGOUS,跨物種病種查證(pet_bridges_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/26000131/,"Canine AIH is not an established, criteria-defined diagnosis: dogs lack the type-2 markers (anti-LKM1, anti-LC1), and 'piecemeal necrosis and intense "
disease_node,omics/disease.csv,502,D007946,"寵物-Leukemia, Mast-Cell",KPet(人工建立),MeSH (NLM) — 沿用橋接人類病的 MeSH,"Vet Clin Pathol / J Vet Diagn Invest case report + review of diagnostic criteria, Greyhound systemic mastocytosis (PMID 33164718)",33164718,,,,D007946,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7758694/,,"Vet Clin Pathol / J Vet Diagn Invest case report + review of diagnostic criteria, Greyhound systemic mastocytosis (PMID 33164718)",2026-07-22,人工建立(同名複製人類病);事後經 agent 查證跨物種病種是否等價,,ANALOGOUS,跨物種病種查證(pet_bridges_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/33164718/,In dogs and cats circulating neoplastic mast cells almost always seed from a visceral or cutaneous mast cell tumor (systemic mastocytosis) rather than
column,omics/disease.csv,Name,,疾病名稱欄(503 列),KPet(併入時吸收 human_dis_names.csv),MeSH (NLM),,,,,,,,https://meshb.nlm.nih.gov/record/ui?ui=<MeSH ID>,,,2026-07-22,"併入時從 dataset/KPet/human_dis_names.csv 帶入(該檔已於合併後刪除,內容併入本欄;可用每列的 MeSH ID 回 meshb.nlm.nih.gov 核對)",,SUPPORTED,MeSH ID 可逐筆回溯,https://meshb.nlm.nih.gov/,"上游原始檔只有 ID,Disease 兩欄"
column,omics/drug.csv,Name,,藥名欄(79 個有名字),KPet(吸收 sup_positives.json 藥名),DrugBank,,,,,,,,https://go.drugbank.com/drugs/<DrugBank ID>,,,2026-07-22,併入時從 sup_positives.json 的藥名欄帶入(該檔已刪除);擴充時另從 PubChem PUG REST xref/RegistryID 驗證,,SUPPORTED,DrugBank ID 可逐筆回溯;部分經 PubChem 驗證,https://go.drugbank.com/,Name 欄非新格式:上游 Bdataset/omics/drug.csv 本來就有
drug_disease_label,associations/Kdataset.csv,0(DB00860),463(D054198),prednisolone → Precursor Cell Lymphoblastic Leukemia-Lymphoma,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,39457924,10.3390/ani14202994,,,D054198,DB00860,https://pmc.ncbi.nlm.nih.gov/articles/PMC11503739/,"Clinical Outcome of Multicentric Lymphoma Treated with Cyclophosphamide, Doxorubicin, Vincristine, and Prednisolone (CHOP) in Small Breed Dogs",Animals (Basel) 2024,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),case_series,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/39457924/,[Evidence欄:標準] This protocol explicitly used prednisolone (not prednisone) as the CHOP steroid; prednisolone is standard in canine lymphoma protocols. | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,0(DB00860),502(D007946),"prednisolone → Leukemia, Mast-Cell",data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,22882486,10.1111/j.1476-5829.2012.00341.x,,,D007946,DB00860,https://pubmed.ncbi.nlm.nih.gov/22882486/,European consensus document on mast cell tumours in dogs and cats,Vet Comp Oncol 2012,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),guideline,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/22882486/,[Evidence欄:標準] Consensus-level source covering both dogs and cats; corticosteroids are a core component (vinblastine + prednisolone most commonly used). Primary data | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,0(DB00860),476(D000744),"prednisolone → Anemia, Hemolytic, Autoimmune",data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,30847984,10.1111/jvim.15463,,,D000744,DB00860,https://pubmed.ncbi.nlm.nih.gov/30847984/,ACVIM consensus statement on the treatment of immune-mediated hemolytic anemia in dogs,J Vet Intern Med 2019,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),guideline,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/30847984/,[Evidence欄:標準IMHA] Glucocorticoids (prednisolone/prednisone) are the ACVIM-endorsed first-line cornerstone of canine IMHA therapy. | 橋接:EQUIVALENT
drug_disease_label,associations/Kdataset.csv,0(DB00860),457(D003876),"prednisolone → Dermatitis, Atopic",data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,26276051,10.1186/s12917-015-0514-6,,,D003876,DB00860,https://pmc.ncbi.nlm.nih.gov/articles/PMC4537558/,Treatment of canine atopic dermatitis: 2015 updated guidelines from the International Committee on Allergic Diseases of Animals (ICADA),BMC Vet Res 2015,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),guideline,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/26276051/,"[Evidence欄:標準] ICADA guidelines recommend oral prednisolone/prednisone 0.5 mg/kg q12-24h to induce remission, then taper to lowest effective dose. | 橋接:EQUIVALENT"
drug_disease_label,associations/Kdataset.csv,0(DB00860),456(D001249),prednisolone → Asthma,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,33390654,,,,D001249,DB00860,https://pmc.ncbi.nlm.nih.gov/articles/PMC7747657/,Treatment of naturally occurring asthma with inhaled fluticasone or oral prednisolone: A randomized pilot trial,Can J Vet Res 2021,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),prospective_trial,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/33390654/,[Evidence欄:標準貓氣喘] Glucocorticoids are first-line for feline asthma (prednisolone preferred over prednisone due to poor feline oral bioavailability of prednisone); also  | 橋接:EQUIVALENT
drug_disease_label,associations/Kdataset.csv,0(DB00860),461(D001172),"prednisolone → Arthritis, Rheumatoid",data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,,,,,D001172,DB00860,https://www.merckvetmanual.com/musculoskeletal-system/arthropathies-and-related-disorders-in-small-animals/immune-mediated-polyarthritis-in-dogs-and-cats,Immune-Mediated Polyarthritis in Dogs and Cats - Merck Veterinary Manual,,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),guideline,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://www.merckvetmanual.com/musculoskeletal-system/arthropathies-and-related-disorders-in-small-animals/immune-mediated-polyarthritis-in-dogs-and-cats,"[Evidence欄:標準] Merck Vet Manual states 'Initial treatment of IMPA in dogs typically involves immunosuppression with corticosteroids (eg, prednisolone or prednisone)' | 橋接:ANALOGOUS"
drug_disease_label,associations/Kdataset.csv,0(DB00860),501(D019693),"prednisolone → Hepatitis, Autoimmune",data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,30844094,10.1111/jvim.15467,,,D019693,DB00860,https://academic.oup.com/jvim/article/33/3/1173/8448093,ACVIM consensus statement on the diagnosis and treatment of chronic hepatitis in dogs,J Vet Intern Med 2019;33(3):1173-1200,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),guideline,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/30844094/,"[Evidence欄:標準] Corticosteroids are the accepted mainstay for idiopathic/presumed immune-mediated canine chronic hepatitis once copper and infection are excluded, but | 橋接:ANALOGOUS"
drug_disease_label,associations/Kdataset.csv,0(DB00860),459(D001932),prednisolone → Brain Neoplasms,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,40387432,10.1111/jvim.70126,,,D001932,DB00860,https://pmc.ncbi.nlm.nih.gov/articles/PMC12086991/,Acute Evolution of Neurological Signs and Magnetic Resonance Imaging Features in Dogs With Brain Tumors Receiving Treatment With Corticosteroids and Anticonvulsants,J Vet Intern Med 2025,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),case_series,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/40387432/,[Evidence欄:標準] Corticosteroids are 'a principal component of palliative care for humans and animals with brain tumors for over seven decades'; standard as palliation | 橋接:EQUIVALENT
drug_disease_label,associations/Kdataset.csv,0(DB00860),468(D008178),"prednisolone → Lupus Erythematosus, Cutaneous",data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,29669547,10.1186/s12917-018-1446-8,,,D008178,DB00860,https://pmc.ncbi.nlm.nih.gov/articles/PMC5907183/,Cutaneous lupus erythematosus in dogs: a comprehensive review,BMC Vet Res 2018,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),review,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/29669547/,"[Evidence欄:標準] Review recommends glucocorticoids across CLE variants - oral prednisone/prednisolone at 2 mg/kg/day, with lesions responding best to immunosuppressive | 橋接:ANALOGOUS"
drug_disease_label,associations/Kdataset.csv,0(DB00860),471(D010392),prednisolone → Pemphigus,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,26248494,10.1111/vde.12241,,,D010392,DB00860,https://onlinelibrary.wiley.com/doi/abs/10.1111/vde.12241,Oral glucocorticoid pulse therapy for induction of treatment of canine pemphigus foliaceus - a comparative study,Vet Dermatol 2015;26:354-e77,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),case_series,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/26248494/,[Evidence欄:標準] Glucocorticoids (prednisone/prednisolone 2-4 mg/kg q24h) are the undisputed mainstay/first-line induction therapy for canine and feline pemphigus foli | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,0(DB00860),495(D002780),"prednisolone → Cholestasis, Intrahepatic",data-v3 (擴充),—(文獻/指引),Otte et al 2013 Vet J,22840210,,,,D002780,DB00860,https://pubmed.ncbi.nlm.nih.gov/22840210/,,Otte et al 2013 Vet J,2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,case_series,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://pubmed.ncbi.nlm.nih.gov/22840210/,[Evidence欄:PMID:22840210] Retrospective comparison in 26 cats with lymphocytic cholangitis (an intrahepatic cholestatic disease) showed prednisolone gave significantly longer s | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,106(DB00421),481(D006333),spironolactone → Heart Failure,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,34028078,10.1111/jvim.16155,,,D006333,DB00421,https://pmc.ncbi.nlm.nih.gov/articles/PMC8295662/,Clinical efficacy of a benazepril and spironolactone combination in dogs with congestive heart failure due to myxomatous mitral valve disease: The BEnazepril Spironolactone STudy (BESST),J Vet Intern Med 2021,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),RCT,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/34028078/,[Evidence欄:標準] Double-blind RCT (569 dogs) showed added spironolactone reduced risk of cardiac death/worsening; 2019 ACVIM guidelines separately recommend spironolac | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,11(DB00987),463(D054198),cytarabine → Precursor Cell Lymphoblastic Leukemia-Lymphoma,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,31769013,10.1111/avj.12895,,,D054198,DB00987,https://pubmed.ncbi.nlm.nih.gov/31769013/,Toxicity of cytarabine constant rate infusion in dogs with high-grade non-Hodgkin lymphoma with bone marrow or central nervous system involvement,Aust Vet J 2020,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),case_series,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/31769013/,[Evidence欄:標準CNS淋巴瘤] Supports the curator's narrower '標準CNS淋巴瘤' label (cytarabine crosses the blood-brain barrier and is used for CNS/bone-marrow involvement); important c | 橋接:ANALOGOUS
